Card Title,URL,Price,Key
2015-16 Upper Deck Young Guns #201 Connor McDavid RC Rookie PSA 10,https://www.ebay.com/itm/2015-16-Upper-Deck-Young-Guns-201-Connor-McDavid-RC-Rookie-PSA-10/353326853512?hash=item5243ebed88:g:DAkAAOSwtCBf38Ea,"$1,025.00",McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383866620934?hash=item59603bcc06:g:0nQAAOSwwlNfpYvs,$15.28,McDavid_PSA_10
1 (one) 2015-16 Upper Deck Series 1 Retail Pack McDavid Young Guns PSA 10 ?,https://www.ebay.com/itm/1-one-2015-16-Upper-Deck-Series-1-Retail-Pack-McDavid-Young-Guns-PSA-10/383849297981?hash=item595f33783d:g:0nQAAOSwwlNfpYvs,$14.50,McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid Rookie PSA 10 GEM MT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-Rookie-PSA-10-GEM-MT/164576548600?hash=item265186d6f8:g:meAAAOSw2vpf1Rn-,"$1,724.27",McDavid_PSA_10
2015 Upper Deck Young Guns #201 Connor McDavid RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-201-Connor-McDavid-RC-Rookie-PSA-10-GEM-MINT/114570413495?hash=item1aacedc5b7:g:UYAAAOSwLYdf0p3e,"$1,526.00",McDavid_PSA_10
2015 Upper Deck Connor Mcdavid Young Guns RC Rookie #201 PSA 10 Edmonton Oilers,https://www.ebay.com/itm/2015-Upper-Deck-Connor-Mcdavid-Young-Guns-RC-Rookie-201-PSA-10-Edmonton-Oilers/133602214137?hash=item1f1b5000f9:g:ng8AAOSwEK5f0VGK,"$1,685.08",McDavid_PSA_10
2015-16 Connor Mcdavid Upper Deck Young Guns PSA 10 Rookie RC Edmonton Oilers,https://www.ebay.com/itm/2015-16-Connor-Mcdavid-Upper-Deck-Young-Guns-PSA-10-Rookie-RC-Edmonton-Oilers/274613928108?hash=item3ff04400ac:g:VwoAAOSwWzRf2O9Y,"$1,597.97",McDavid_PSA_10
2015 Connor Mcdavid Young Guns 201 Rookie PSA 10,https://www.ebay.com/itm/2015-Connor-Mcdavid-Young-Guns-201-Rookie-PSA-10/303791942382?hash=item46bb692aee:g:lQ4AAOSwOHhfxu55,"$1,550.00",McDavid_PSA_10
CONNOR MCDAVID 2015 UPPER DECK YOUNG GUNS ROOKIE #201 PSA 10 RC,https://www.ebay.com/itm/CONNOR-MCDAVID-2015-UPPER-DECK-YOUNG-GUNS-ROOKIE-201-PSA-10-RC/184576797973?hash=item2af9a26d15:g:prgAAOSwTcdf1BMx,"$1,600.00",McDavid_PSA_10
2015 Upper Deck Young Guns Connor McDavid ROOKIE RC #201 PSA 10 GEM MINT,https://www.ebay.com/itm/2015-Upper-Deck-Young-Guns-Connor-McDavid-ROOKIE-RC-201-PSA-10-GEM-MINT/224264921190?hash=item34373b2066:g:YRAAAOSwQHVfzqhA,"$1,599.00",McDavid_PSA_10
Connor McDavid 2015 Upper Deck Young Guns Rookie RC #201 PSA 10 - WOW!,https://www.ebay.com/itm/Connor-McDavid-2015-Upper-Deck-Young-Guns-Rookie-RC-201-PSA-10-WOW/203080875563?hash=item2f48903e2b:g:01EAAOSwk05fO~bD,"$1,500.00",McDavid_PSA_10
Connor McDavid 2015 Upper Deck Young Guns Rookie RC #201 PSA 10 - WOW!,https://www.ebay.com/itm/Connor-McDavid-2015-Upper-Deck-Young-Guns-Rookie-RC-201-PSA-10-WOW/203206211055?hash=item2f5008b5ef:g:7ZQAAOSwS6Ffx~w1,"$1,500.00",McDavid_PSA_10
